699.55,0.67,-701
700.57,0.669,-702
701.59,0.67,-702
702.61,0.669,-702
703.63,0.668,-702
704.65,0.669,-702
705.67,0.669,-702
706.69,0.669,-702
707.71,0.668,-702
708.73,0.667,-702
709.75,0.666,-702
710.77,0.668,-702
711.79,0.666,-702
712.8,0.667,-702
713.82,0.665,-702
714.84,0.667,-702
715.86,0.665,-702
716.88,0.666,-702
717.9,0.667,-702
718.92,0.667,-702
719.94,0.666,-702
720.96,0.666,-702
721.98,0.666,-702
723,0.665,-702
724.02,0.665,-702
725.04,0.666,-702
726.06,0.664,-702
727.08,0.664,-702
728.1,0.663,-702
729.12,0.665,-702
730.14,0.664,-702
731.16,0.663,-702
732.18,0.663,-702
733.2,0.662,-702
734.22,0.662,-702
735.24,0.661,-701
736.26,0.66,-702
737.28,0.661,-702
738.3,0.66,-702
739.32,0.66,-702
740.34,0.658,-702
741.36,0.658,-702
742.38,0.658,-702
743.4,0.658,-702
744.42,0.658,-702
745.44,0.658,-702
746.46,0.657,-702
747.48,0.656,-702
748.5,0.654,-702
749.52,0.654,-702
750.54,0.654,-702
751.56,0.654,-702
752.58,0.653,-702
753.6,0.653,-702
754.62,0.652,-702
755.64,0.652,-702
756.66,0.651,-702
757.67,0.65,-702
758.69,0.65,-702
759.71,0.649,-702
760.73,0.648,-702
761.75,0.649,-702
762.77,0.648,-702
763.79,0.646,-702
764.81,0.645,-702
765.83,0.644,-702
766.85,0.644,-702
767.87,0.643,-702
768.89,0.642,-702
769.91,0.641,-702
770.93,0.641,-702
771.95,0.638,-702
772.97,0.638,-702
773.99,0.636,-702
775.01,0.636,-702
776.03,0.636,-702
777.05,0.634,-702
778.07,0.633,-702
779.09,0.631,-702
780.11,0.631,-702
781.13,0.628,-702
782.15,0.621,-702
783.17,0.621,-702
784.19,0.619,-702
785.21,0.617,-702
786.23,0.615,-702
787.25,0.614,-702
788.27,0.611,-702
789.29,0.608,-702
790.31,0.606,-702
791.33,0.603,-702
792.35,0.6,-702
793.37,0.599,-702
794.39,0.596,-702
795.41,0.592,-702
796.43,0.59,-702
797.45,0.585,-702
798.47,0.583,-702
799.49,0.578,-702
800.51,0.574,-702
801.53,0.568,-702
802.55,0.566,-702
803.57,0.561,-702
804.59,0.554,-702
805.61,0.548,-702
806.63,0.542,-702
807.65,0.539,-702
808.67,0.534,-702
809.69,0.531,-702
810.7,0.523,-702
811.72,0.518,-702
812.74,0.513,-702
813.76,0.509,-702
814.78,0.501,-702
815.8,0.497,-702
816.82,0.491,-702
817.84,0.484,-702
818.86,0.475,-702
819.88,0.469,-702
820.9,0.461,-702
821.92,0.458,-701
822.94,0.455,-693
823.95,0.452,-686
824.94,0.453,-679
825.93,0.451,-676
826.91,0.451,-671
827.89,0.448,-665
828.85,0.447,-660
829.81,0.447,-654
830.76,0.445,-648
831.7,0.445,-642
832.64,0.44,-635
833.56,0.44,-626
834.47,0.439,-619
835.37,0.437,-614
836.26,0.435,-607
837.14,0.433,-600
838.01,0.432,-594
838.88,0.431,-585
839.73,0.429,-578
840.57,0.427,-568
841.39,0.422,-555
842.2,0.419,-543
842.99,0.419,-536
843.76,0.417,-529
844.53,0.416,-522
845.29,0.414,-516
846.04,0.411,-509
846.78,0.411,-503
847.51,0.409,-498
848.23,0.407,-491
848.95,0.406,-485
849.65,0.404,-479
850.35,0.403,-471
851.03,0.4,-462
851.7,0.399,-454
852.36,0.397,-448
853.01,0.395,-439
853.65,0.392,-433
854.28,0.39,-423
854.89,0.389,-419
855.5,0.386,-409
856.1,0.384,-401
856.68,0.382,-393
857.25,0.38,-383
857.81,0.377,-374
858.35,0.375,-364
858.88,0.372,-353
859.39,0.37,-343
859.89,0.366,-332
860.37,0.363,-320
860.84,0.36,-307
861.28,0.355,-293
861.71,0.348,-270
862.1,0.342,-249
862.46,0.34,-237
862.81,0.337,-229
863.14,0.335,-221
863.46,0.333,-214
863.77,0.33,-208
864.07,0.328,-202
864.37,0.327,-197
864.65,0.325,-193
864.93,0.325,-189
865.21,0.324,-186
865.48,0.323,-183
865.75,0.322,-181
866.01,0.321,-178
866.27,0.321,-177
866.52,0.321,-175
866.78,0.32,-173
867.03,0.319,-172
867.28,0.318,-170
867.53,0.319,-168
867.77,0.318,-167
868.01,0.317,-165
868.25,0.317,-163
868.49,0.317,-161
868.72,0.315,-160
868.96,0.314,-158
869.19,0.314,-157
869.41,0.314,-155
869.64,0.313,-154
869.86,0.313,-152
870.08,0.313,-151
870.3,0.312,-150
870.52,0.312,-149
870.74,0.312,-148
870.95,0.312,-147
871.17,0.311,-146
871.38,0.31,-145
871.59,0.31,-144
871.8,0.31,-143
872.01,0.309,-142
872.21,0.309,-141
872.42,0.31,-140
872.62,0.309,-139
872.82,0.308,-139
873.02,0.308,-138
873.22,0.308,-137
873.42,0.307,-136
873.62,0.307,-136
873.82,0.307,-135
874.01,0.307,-134
874.21,0.306,-133
874.4,0.307,-133
874.6,0.306,-132
874.79,0.306,-131
874.98,0.306,-130
875.17,0.305,-130
875.36,0.305,-129
875.54,0.305,-129
875.73,0.305,-128
875.92,0.305,-128
876.1,0.304,-127
876.29,0.304,-126
876.47,0.303,-126
876.65,0.304,-125
876.83,0.303,-125
877.02,0.303,-124
877.2,0.303,-124
877.38,0.302,-123
877.55,0.303,-122
877.73,0.302,-122
877.91,0.302,-122
878.09,0.302,-121
878.26,0.302,-120
878.44,0.302,-120
878.61,0.302,-120
878.78,0.301,-119
878.96,0.302,-119
879.13,0.301,-118
879.3,0.301,-118
879.47,0.302,-118
879.64,0.301,-117
879.81,0.3,-117
879.98,0.3,-117
880.15,0.3,-116
880.32,0.3,-116
880.49,0.3,-115
880.66,0.299,-115
880.83,0.299,-115
880.99,0.3,-114
881.16,0.299,-114
881.32,0.299,-114
881.49,0.299,-114
881.66,0.298,-113
881.82,0.299,-113
881.98,0.299,-113
882.15,0.299,-112
882.31,0.298,-112
882.47,0.299,-112
882.64,0.298,-112
882.8,0.298,-111
882.96,0.298,-111
883.12,0.297,-111
883.28,0.298,-110
883.44,0.298,-110
883.6,0.298,-110
883.76,0.298,-109
883.92,0.297,-109
884.08,0.297,-109
884.24,0.297,-109
884.4,0.297,-108
884.55,0.297,-108
884.71,0.297,-108
884.87,0.297,-107
885.02,0.297,-107
885.18,0.296,-107
885.33,0.297,-107
885.49,0.296,-107
885.64,0.296,-106
885.8,0.296,-106
885.95,0.295,-106
886.11,0.296,-105
886.26,0.296,-105
886.41,0.295,-105
886.56,0.296,-105
886.72,0.296,-105
886.87,0.295,-104
887.02,0.295,-104
887.17,0.295,-104
887.32,0.296,-105
887.47,0.295,-103
887.62,0.295,-103
887.77,0.294,-103
887.92,0.295,-103
888.07,0.295,-102
888.22,0.294,-102
888.37,0.294,-102
888.52,0.294,-101
888.66,0.294,-101
888.81,0.294,-101
888.96,0.294,-101
889.1,0.294,-100
889.25,0.294,-100
889.39,0.293,-100
889.54,0.294,-100
889.68,0.294,-100
889.83,0.294,-99
889.97,0.294,-99
890.12,0.293,-99
890.26,0.293,-98
890.4,0.293,-98
890.55,0.294,-98
890.69,0.293,-98
890.83,0.293,-98
890.97,0.292,-97
891.11,0.293,-97
891.25,0.293,-97
891.4,0.292,-97
891.54,0.293,-96
891.68,0.292,-96
891.82,0.292,-96
891.96,0.293,-96
892.09,0.292,-96
892.23,0.292,-96
892.37,0.292,-95
892.51,0.292,-95
892.65,0.292,-95
892.79,0.292,-95
892.93,0.292,-95
893.06,0.291,-94
