700.22,0.62,-802
701.38,0.62,-802
702.55,0.621,-802
703.71,0.621,-802
704.88,0.615,-802
706.04,0.617,-802
707.21,0.615,-802
708.37,0.615,-802
709.54,0.613,-802
710.7,0.616,-802
711.87,0.612,-802
713.03,0.613,-802
714.2,0.615,-802
715.36,0.614,-802
716.53,0.612,-802
717.69,0.612,-802
718.86,0.61,-802
720.02,0.61,-802
721.19,0.609,-802
722.36,0.609,-802
723.52,0.605,-802
724.69,0.604,-802
725.85,0.602,-802
727.02,0.602,-802
728.18,0.604,-802
729.35,0.601,-802
730.51,0.603,-802
731.68,0.601,-802
732.84,0.599,-802
734.01,0.596,-802
735.17,0.597,-802
736.34,0.595,-802
737.5,0.593,-802
738.67,0.59,-802
739.83,0.589,-802
741,0.591,-802
742.16,0.585,-802
743.33,0.584,-802
744.49,0.579,-802
745.66,0.581,-802
746.82,0.581,-802
747.99,0.577,-802
749.15,0.576,-802
750.32,0.572,-802
751.48,0.567,-802
752.65,0.565,-802
753.81,0.561,-802
754.98,0.557,-802
756.14,0.551,-802
757.31,0.546,-802
758.47,0.547,-802
759.64,0.54,-802
760.8,0.536,-802
761.97,0.53,-802
763.13,0.528,-802
764.3,0.521,-802
765.46,0.518,-802
766.63,0.508,-802
767.79,0.504,-802
768.96,0.498,-802
770.12,0.494,-802
771.29,0.487,-802
772.45,0.479,-802
773.62,0.472,-802
774.78,0.473,-795
775.94,0.468,-789
777.08,0.471,-784
778.22,0.467,-778
779.35,0.466,-773
780.48,0.465,-766
781.59,0.465,-759
782.69,0.46,-751
783.78,0.461,-744
784.86,0.459,-736
785.93,0.454,-728
786.99,0.455,-720
788.04,0.452,-713
789.07,0.449,-707
790.1,0.45,-699
791.11,0.446,-691
792.12,0.443,-681
793.11,0.443,-672
794.08,0.44,-664
795.05,0.437,-657
796,0.437,-649
796.95,0.435,-640
797.88,0.433,-633
798.8,0.434,-629
799.71,0.432,-623
800.61,0.428,-617
801.51,0.427,-609
802.4,0.426,-601
803.27,0.422,-591
804.13,0.419,-572
804.96,0.416,-559
805.77,0.415,-553
806.57,0.413,-547
807.37,0.411,-540
808.15,0.409,-534
808.93,0.409,-529
809.7,0.408,-523
810.46,0.407,-518
811.21,0.406,-512
811.95,0.403,-505
812.69,0.404,-500
813.41,0.4,-494
814.13,0.399,-488
